2408.8235 ; 2207.00 ; 2421.78 ; 85.00 ; 
2424.8824 ; 2219.00 ; 2434.67 ; 85.00 ; 
2440.9412 ; 2231.00 ; 2447.56 ; 85.00 ; 
2457.0000 ; 2259.00 ; 2477.60 ; 85.00 ; 
2473.0588 ; 2263.00 ; 2481.89 ; 85.00 ; 
2489.1176 ; 2285.00 ; 2505.48 ; 85.00 ; 
2505.1765 ; 2288.00 ; 2508.69 ; 85.00 ; 
2521.2353 ; 2304.00 ; 2525.83 ; 86.00 ; 
2537.2941 ; 2321.00 ; 2544.02 ; 85.00 ; 
2553.3529 ; 2341.00 ; 2565.41 ; 85.00 ; 
2569.4118 ; 2357.00 ; 2582.50 ; 85.00 ; 
2585.4706 ; 2368.00 ; 2594.24 ; 85.00 ; 
2601.5294 ; 2384.00 ; 2611.30 ; 85.00 ; 
2617.5882 ; 2408.00 ; 2636.86 ; 86.00 ; 
2633.6471 ; 2423.00 ; 2652.82 ; 85.00 ; 
2649.7059 ; 2429.00 ; 2659.20 ; 85.00 ; 
2665.7647 ; 2448.00 ; 2679.37 ; 86.00 ; 
2681.8235 ; 2462.00 ; 2694.22 ; 85.00 ; 
2697.8824 ; 2469.00 ; 2701.64 ; 85.00 ; 
2713.9412 ; 2485.00 ; 2718.58 ; 85.00 ; 
2730.0000 ; 2502.00 ; 2736.55 ; 85.00 ; 
2746.0588 ; 2513.00 ; 2748.16 ; 85.00 ; 
2762.1176 ; 2523.00 ; 2758.71 ; 85.00 ; 
2778.1765 ; 2547.00 ; 2783.98 ; 85.00 ; 
2794.2353 ; 2559.00 ; 2796.59 ; 85.00 ; 
2810.2941 ; 2559.00 ; 2796.59 ; 86.00 ; 
2826.3529 ; 2595.00 ; 2834.32 ; 85.00 ; 
2842.4118 ; 2608.00 ; 2847.91 ; 85.00 ; 
2858.4706 ; 2629.00 ; 2869.82 ; 85.00 ; 
2874.5294 ; 2638.00 ; 2879.19 ; 85.00 ; 
2890.5882 ; 2655.00 ; 2896.85 ; 85.00 ; 
2906.6471 ; 2663.00 ; 2905.15 ; 86.00 ; 
2922.7059 ; 2687.00 ; 2930.00 ; 85.00 ; 
2938.7647 ; 2700.00 ; 2943.42 ; 85.00 ; 
2954.8235 ; 2715.00 ; 2958.87 ; 86.00 ; 
2970.8824 ; 2731.00 ; 2975.31 ; 85.00 ; 
2986.9412 ; 2743.00 ; 2987.62 ; 85.00 ; 
3003.0000 ; 2767.00 ; 3012.15 ; 85.00 ; 
3019.0588 ; 2775.00 ; 3020.31 ; 85.00 ; 
3035.1176 ; 2797.00 ; 3042.67 ; 86.00 ; 
3051.1765 ; 2811.00 ; 3056.86 ; 85.00 ; 
3067.2353 ; 2819.00 ; 3064.95 ; 85.00 ; 
3083.2941 ; 2827.00 ; 3073.02 ; 85.00 ; 
3099.3529 ; 2846.00 ; 3092.15 ; 85.00 ; 
3115.4118 ; 2865.00 ; 3111.21 ; 85.00 ; 
3131.4706 ; 2871.00 ; 3117.21 ; 85.00 ; 
3147.5294 ; 2887.00 ; 3133.17 ; 85.00 ; 
3163.5882 ; 2901.00 ; 3147.09 ; 85.00 ; 
3179.6471 ; 2917.00 ; 3162.95 ; 85.00 ; 
3195.7059 ; 2935.00 ; 3180.72 ; 85.00 ; 
3211.7647 ; 2943.00 ; 3188.59 ; 85.00 ; 
3227.8235 ; 2963.00 ; 3208.20 ; 85.00 ; 
3243.8824 ; 2987.00 ; 3231.59 ; 86.00 ; 
3259.9412 ; 3003.00 ; 3247.11 ; 85.00 ; 
3276.0000 ; 3019.00 ; 3262.55 ; 85.00 ; 
3292.0588 ; 3027.00 ; 3270.25 ; 85.00 ; 
3308.1176 ; 3047.00 ; 3289.41 ; 85.00 ; 
3324.1765 ; 3063.00 ; 3304.66 ; 85.00 ; 
3340.2353 ; 3087.00 ; 3327.39 ; 85.00 ; 
3356.2941 ; 3111.00 ; 3349.94 ; 85.00 ; 
3372.3529 ; 3119.00 ; 3357.42 ; 85.00 ; 
3388.4118 ; 3135.00 ; 3372.31 ; 85.00 ; 
3404.4706 ; 3155.00 ; 3390.81 ; 85.00 ; 
3420.5294 ; 3167.00 ; 3401.84 ; 86.00 ; 
3436.5882 ; 3191.00 ; 3423.76 ; 85.00 ; 
3452.6471 ; 3207.00 ; 3438.26 ; 85.00 ; 
3468.7059 ; 3219.00 ; 3449.08 ; 85.00 ; 
3484.7647 ; 3239.00 ; 3466.98 ; 85.00 ; 
3500.8235 ; 3266.00 ; 3490.92 ; 85.00 ; 
3516.8824 ; 3280.00 ; 3503.22 ; 85.00 ; 
3532.9412 ; 3303.00 ; 3523.26 ; 85.00 ; 
3549.0000 ; 3319.00 ; 3537.07 ; 85.00 ; 
3565.0588 ; 3341.00 ; 3555.89 ; 85.00 ; 
3581.1176 ; 3351.00 ; 3564.38 ; 85.00 ; 
3597.1765 ; 3383.00 ; 3591.24 ; 85.00 ; 
3613.2353 ; 3410.00 ; 3613.54 ; 85.00 ; 
3629.2941 ; 3423.00 ; 3624.17 ; 85.00 ; 
3645.3529 ; 3443.00 ; 3640.35 ; 85.00 ; 
3661.4118 ; 3473.00 ; 3664.26 ; 85.00 ; 
3677.4706 ; 3491.00 ; 3678.40 ; 85.00 ; 
3693.5294 ; 3518.00 ; 3699.29 ; 85.00 ; 
3709.5882 ; 3533.00 ; 3710.73 ; 86.00 ; 
3725.6471 ; 3569.00 ; 3737.70 ; 85.00 ; 
3741.7059 ; 3583.00 ; 3748.00 ; 85.00 ; 
3757.7647 ; 3611.00 ; 3768.26 ; 86.00 ; 
3773.8235 ; 3643.00 ; 3790.86 ; 85.00 ; 
3789.8824 ; 3665.00 ; 3806.04 ; 85.00 ; 
3805.9412 ; 3687.00 ; 3820.93 ; 85.00 ; 
3822.0000 ; 3703.00 ; 3831.57 ; 85.00 ; 
3838.0588 ; 3743.00 ; 3857.46 ; 85.00 ; 
3854.1176 ; 3774.00 ; 3876.80 ; 85.00 ; 
3870.1765 ; 3799.00 ; 3891.92 ; 85.00 ; 
3886.2353 ; 3823.00 ; 3906.03 ; 85.00 ; 
3902.2941 ; 3859.00 ; 3926.42 ; 85.00 ; 
3918.3529 ; 3875.00 ; 3935.19 ; 85.00 ; 
3934.4118 ; 3903.00 ; 3950.06 ; 86.00 ; 
3950.4706 ; 3941.00 ; 3969.28 ; 85.00 ; 
3966.5294 ; 3967.00 ; 3981.78 ; 85.00 ; 
3982.5882 ; 3995.00 ; 3994.62 ; 85.00 ; 
3998.6471 ; 4027.00 ; 4008.51 ; 85.00 ; 
4014.7059 ; 4043.00 ; 4015.13 ; 85.00 ; 
4030.7647 ; 4095.00 ; 4035.10 ; 85.00 ; 
4046.8235 ; 4095.00 ; 4035.10 ; 86.00 ; 
4062.8824 ; 4095.00 ; 4035.10 ; 86.00 ; 
4078.9412 ; 4095.00 ; 4035.10 ; 85.00 ; 
4095.0000 ; 4095.00 ; 4035.10 ; 85.00 ; 
