1525.59 ; 1341 ; 0.38 ; 
1541.65 ; 1360 ; 0.38 ; 
1557.71 ; 1390 ; 0.38 ; 
1573.76 ; 1395 ; 0.39 ; 
1589.82 ; 1402 ; 0.39 ; 
1605.88 ; 1426 ; 0.40 ; 
1621.94 ; 1440 ; 0.40 ; 
1638.00 ; 1449 ; 0.40 ; 
1654.06 ; 1470 ; 0.41 ; 
1670.12 ; 1486 ; 0.41 ; 
1686.18 ; 1494 ; 0.42 ; 
1702.24 ; 1504 ; 0.42 ; 
1718.29 ; 1534 ; 0.42 ; 
1734.35 ; 1529 ; 0.43 ; 
1750.41 ; 1563 ; 0.43 ; 
1766.47 ; 1573 ; 0.44 ; 
1782.53 ; 1587 ; 0.44 ; 
1798.59 ; 1606 ; 0.44 ; 
1814.65 ; 1617 ; 0.45 ; 
1830.71 ; 1634 ; 0.45 ; 
1846.76 ; 1648 ; 0.45 ; 
1862.82 ; 1668 ; 0.46 ; 
1878.88 ; 1675 ; 0.46 ; 
1894.94 ; 1691 ; 0.47 ; 
1911.00 ; 1709 ; 0.47 ; 
1927.06 ; 1726 ; 0.47 ; 
1943.12 ; 1730 ; 0.48 ; 
1959.18 ; 1747 ; 0.48 ; 
1975.24 ; 1763 ; 0.49 ; 
1991.29 ; 1787 ; 0.49 ; 
2007.35 ; 1791 ; 0.49 ; 
2023.41 ; 1809 ; 0.50 ; 
2039.47 ; 1821 ; 0.50 ; 
2055.53 ; 1837 ; 0.51 ; 
2071.59 ; 1886 ; 0.51 ; 
2087.65 ; 1897 ; 0.51 ; 
2103.71 ; 1911 ; 0.52 ; 
2119.76 ; 1927 ; 0.52 ; 
2135.82 ; 1936 ; 0.53 ; 
2151.88 ; 1957 ; 0.53 ; 
2167.94 ; 1971 ; 0.53 ; 
2184.00 ; 1986 ; 0.54 ; 
2200.06 ; 1997 ; 0.54 ; 
2216.12 ; 2005 ; 0.55 ; 
2232.18 ; 2029 ; 0.55 ; 
2248.24 ; 2037 ; 0.55 ; 
2264.29 ; 2039 ; 0.56 ; 
